system:index,B11,B12,B2,B3,B4,B8,MNDWI,NDBI,NDVI,NDWI,label,rand,.geo
4756,0.0917,0.0502,0.0292,0.05285,0.0472,0.1484,-0.2624545,-0.23314737,0.5194903,-0.45798922,3,0.24061883966173703,"{""type"":""MultiPoint"",""coordinates"":[]}"
4757,0.18255001,0.0983,0.0398,0.068550006,0.05825,0.24825001,-0.45676926,-0.14425485,0.61417276,-0.57431114,3,0.874157296731682,"{""type"":""MultiPoint"",""coordinates"":[]}"
4758,0.08755,0.0483,0.02385,0.0419,0.04015,0.0784,-0.3492225,0.05737666,0.29455575,-0.25704294,3,0.813292817367707,"{""type"":""MultiPoint"",""coordinates"":[]}"
4759,0.2331,0.1385,0.04465,0.0727,0.06385,0.28805,-0.5587662,-0.046562184,0.6392187,-0.60335374,3,0.5454815770502158,"{""type"":""MultiPoint"",""coordinates"":[]}"
4760,0.214,0.1126,0.0366,0.0731,0.0486,0.3773,-0.4906367,-0.26542687,0.78012484,-0.69319,3,0.6192919580623589,"{""type"":""MultiPoint"",""coordinates"":[]}"
4761,0.13725,0.071,0.0312,0.06485,0.0455,0.27420002,-0.37171742,-0.31447947,0.6949817,-0.6173847,3,0.7804158697752749,"{""type"":""MultiPoint"",""coordinates"":[]}"
4762,0.0158,0.0135,0.01895,0.03125,0.02495,0.025899999,0.39873433,-0.25928414,0.02215745,0.106150106,3,0.13788014729960663,"{""type"":""MultiPoint"",""coordinates"":[]}"
4763,0.18715,0.089,0.0268,0.05895,0.03035,0.4656,-0.5167157,-0.4193458,0.8747792,-0.76910704,3,0.6531243754239038,"{""type"":""MultiPoint"",""coordinates"":[]}"
4764,0.16589999,0.0851,0.0326,0.0652,0.04695,0.3007,-0.43411168,-0.29250547,0.72596616,-0.64153534,3,0.43798130785970424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4765,0.1079,0.0595,0.03345,0.0572,0.04795,0.20835,-0.3059047,-0.31652868,0.6214982,-0.5718783,3,0.19602377916592217,"{""type"":""MultiPoint"",""coordinates"":[]}"
4766,0.19,0.09415,0.033,0.068900004,0.0395,0.4342,-0.47120565,-0.3902253,0.83230174,-0.7248847,3,0.4728897659735203,"{""type"":""MultiPoint"",""coordinates"":[]}"
4767,0.0183,0.0141,0.0208,0.032,0.0292,0.036,0.29154232,-0.29065746,0.24557522,-0.11383541,3,0.455812792537057,"{""type"":""MultiPoint"",""coordinates"":[]}"
4768,0.03355,0.0217,0.02505,0.0381,0.03585,0.0703,0.09096523,-0.39864358,0.36255428,-0.32252717,3,0.8047566045250643,"{""type"":""MultiPoint"",""coordinates"":[]}"
4769,0.05435,0.0302,0.0253,0.046,0.0427,0.0423,-0.065382935,0.104528025,-0.023208069,0.011594203,3,0.9071901075115881,"{""type"":""MultiPoint"",""coordinates"":[]}"
4770,0.2084,0.1109,0.0336,0.0617,0.0515,0.2604,-0.54744524,-0.12749425,0.6978892,-0.63766634,3,0.6691404039251597,"{""type"":""MultiPoint"",""coordinates"":[]}"
4771,0.1755,0.097,0.0329,0.0598,0.0499,0.2476,-0.5069124,-0.14271632,0.64280653,-0.6048387,3,0.7768636090432756,"{""type"":""MultiPoint"",""coordinates"":[]}"
4772,0.0371,0.0223,0.0245,0.0398,0.0333,0.0723,0.023782583,-0.26008582,0.33153275,-0.29139552,3,0.7059686268114025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4773,0.2577,0.1531,0.0534,0.0784,0.0994,0.2354,-0.53583616,0.06748711,0.37966686,-0.49563047,3,0.4102629949503759,"{""type"":""MultiPoint"",""coordinates"":[]}"
4774,0.2299,0.1325,0.0678,0.1012,0.1038,0.3704,-0.39368558,-0.22647157,0.53858393,-0.5686914,3,0.85406930640723,"{""type"":""MultiPoint"",""coordinates"":[]}"
4775,0.2157,0.1282,0.04515,0.0723,0.0638,0.4068,-0.5062032,-0.3113376,0.7359755,-0.6985699,3,0.47338994150514024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4776,0.26185,0.1497,0.0484,0.0811,0.07325,0.36519998,-0.5545186,-0.18023215,0.6745616,-0.6386189,3,0.039807955288993946,"{""type"":""MultiPoint"",""coordinates"":[]}"
4777,0.10915,0.06165,0.03325,0.05935,0.046,0.23460001,-0.2933016,-0.3716794,0.6689928,-0.59776896,3,0.6458940604352612,"{""type"":""MultiPoint"",""coordinates"":[]}"
4778,0.0337,0.0212,0.0392,0.0581,0.05595,0.0414,0.2610007,-0.11368805,-0.11875541,0.16755356,3,0.5387048744736553,"{""type"":""MultiPoint"",""coordinates"":[]}"
4779,0.20324999,0.1019,0.0334,0.06805,0.0453,0.3784,-0.50231135,-0.2993425,0.77508163,-0.6853316,3,0.24777960077172256,"{""type"":""MultiPoint"",""coordinates"":[]}"
4780,0.1744,0.08975,0.0395,0.0677,0.0519,0.30769998,-0.41466632,-0.29610172,0.7026318,-0.6320194,3,0.18736933991847815,"{""type"":""MultiPoint"",""coordinates"":[]}"
4781,0.194,0.1063,0.037,0.0684,0.0491,0.3208,-0.47836033,-0.23891391,0.72883576,-0.65021604,3,0.6320496419964369,"{""type"":""MultiPoint"",""coordinates"":[]}"
4782,0.14825001,0.07175,0.0354,0.102699995,0.047,0.4614,-0.1776969,-0.51595795,0.8058799,-0.62534416,3,0.35858850354296123,"{""type"":""MultiPoint"",""coordinates"":[]}"
4783,0.2054,0.1037,0.0363,0.0664,0.0519,0.305,-0.5163763,-0.18700136,0.71156895,-0.64110845,3,0.05999516482682499,"{""type"":""MultiPoint"",""coordinates"":[]}"
4784,0.20375,0.10415,0.03815,0.0686,0.05445,0.31260002,-0.4949613,-0.20145364,0.70799387,-0.6273816,3,0.8511632826703465,"{""type"":""MultiPoint"",""coordinates"":[]}"
4785,0.2216,0.1256,0.0398,0.078,0.06,0.3981,-0.47644687,-0.27900097,0.7336957,-0.66617984,3,0.08490379632328438,"{""type"":""MultiPoint"",""coordinates"":[]}"
4786,0.25915,0.1731,0.09525,0.1297,0.1493,0.3376,-0.36624542,-0.12423456,0.38995913,-0.4599075,3,0.3524982125637526,"{""type"":""MultiPoint"",""coordinates"":[]}"
4787,0.10895,0.05585,0.0359,0.0577,0.04375,0.2007,-0.31702667,-0.29815134,0.6367191,-0.56602556,3,0.10610119057556866,"{""type"":""MultiPoint"",""coordinates"":[]}"
4788,0.0839,0.0474,0.031,0.0497,0.0384,0.17,-0.25787967,-0.32557172,0.6188437,-0.54532236,3,0.9030019867413313,"{""type"":""MultiPoint"",""coordinates"":[]}"
4789,0.021049999,0.01805,0.01675,0.0304,0.0222,0.0451,0.15675879,-0.29586995,0.27417848,-0.16567637,3,0.5241344857819714,"{""type"":""MultiPoint"",""coordinates"":[]}"
4790,0.1636,0.0855,0.0312,0.0614,0.0426,0.2674,-0.4591086,-0.24416944,0.7165131,-0.6465368,3,0.6217913730556565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4791,0.1601,0.0741,0.0256,0.0606,0.0357,0.4312,-0.45122495,-0.4550446,0.8446813,-0.75586855,3,0.6454541727173937,"{""type"":""MultiPoint"",""coordinates"":[]}"
4792,0.0199,0.0155,0.0425,0.0622,0.0567,0.031,0.510101,-0.22058824,-0.25551233,0.30518234,3,0.48776690921367993,"{""type"":""MultiPoint"",""coordinates"":[]}"
4793,0.2056,0.1074,0.0388,0.073300004,0.05755,0.27875,-0.48161957,-0.13903272,0.6637625,-0.5989975,3,0.9174405634066303,"{""type"":""MultiPoint"",""coordinates"":[]}"
4794,0.1625,0.0884,0.03915,0.068,0.05525,0.2709,-0.41511896,-0.23062405,0.64729303,-0.59266335,3,0.366136620234659,"{""type"":""MultiPoint"",""coordinates"":[]}"
4795,0.3395,0.2285,0.07615,0.1073,0.1483,0.28820002,-0.5196367,0.10136664,0.2723308,-0.43968847,3,0.7832318668611689,"{""type"":""MultiPoint"",""coordinates"":[]}"
4796,0.21595001,0.11645,0.04265,0.0763,0.059,0.39235002,-0.482008,-0.29249263,0.74485177,-0.6798247,3,0.8799354991786043,"{""type"":""MultiPoint"",""coordinates"":[]}"
4797,0.1774,0.1003,0.0345,0.0636,0.05005,0.28835,-0.47918695,-0.23883277,0.6955605,-0.6369698,3,0.31649441784629373,"{""type"":""MultiPoint"",""coordinates"":[]}"
4798,0.20289999,0.09985,0.03565,0.0674,0.0496,0.31755,-0.5121439,-0.21501318,0.71615714,-0.6508229,3,0.19754549190213055,"{""type"":""MultiPoint"",""coordinates"":[]}"
4799,0.04115,0.02755,0.01965,0.0379,0.02765,0.12979999,-0.059896357,-0.47745934,0.6413841,-0.5545639,3,0.593594092792973,"{""type"":""MultiPoint"",""coordinates"":[]}"
4800,0.20795,0.1186,0.0518,0.0817,0.0743,0.3588,-0.4275654,-0.25068513,0.6424981,-0.6198679,3,0.9204147303311331,"{""type"":""MultiPoint"",""coordinates"":[]}"
4801,0.21495,0.10955,0.03845,0.0697,0.0512,0.3566,-0.510979,-0.24348083,0.7481668,-0.672973,3,0.7194270312127766,"{""type"":""MultiPoint"",""coordinates"":[]}"
4802,0.109,0.0642,0.0414,0.0735,0.0601,0.2698,-0.1879452,-0.42961803,0.64070135,-0.5708029,3,0.30823604931003057,"{""type"":""MultiPoint"",""coordinates"":[]}"
4803,0.1647,0.0836,0.0309,0.0542,0.0406,0.2226,-0.5072072,-0.15445212,0.680755,-0.6138482,3,0.5254811659236343,"{""type"":""MultiPoint"",""coordinates"":[]}"
4804,0.2085,0.1046,0.0338,0.066,0.0482,0.3546,-0.5191871,-0.2556958,0.7522763,-0.68170464,3,0.5313170238928345,"{""type"":""MultiPoint"",""coordinates"":[]}"
4805,0.24155,0.1683,0.0421,0.0704,0.06365,0.3118,-0.5418532,-0.13120778,0.6535791,-0.6235859,3,0.028342780931717715,"{""type"":""MultiPoint"",""coordinates"":[]}"
4806,0.15985,0.0817,0.03165,0.05805,0.04355,0.25190002,-0.4597507,-0.20743948,0.6935861,-0.61852276,3,0.6678299178965523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4807,0.24655,0.1462,0.07115,0.09985,0.1249,0.31260002,-0.43469647,-0.09871646,0.42501673,-0.5094306,3,0.03119029195831091,"{""type"":""MultiPoint"",""coordinates"":[]}"
4808,0.1958,0.1079,0.0386,0.0656,0.055,0.2858,-0.50089,-0.1534624,0.66459996,-0.6066838,3,0.8062613257502121,"{""type"":""MultiPoint"",""coordinates"":[]}"
4809,0.085099995,0.0432,0.03145,0.0507,0.0402,0.2155,-0.25245818,-0.39080608,0.6375522,-0.5958963,3,0.32874047116773064,"{""type"":""MultiPoint"",""coordinates"":[]}"
4810,0.17015,0.08795,0.03325,0.0607,0.04275,0.31915,-0.47169778,-0.30009818,0.7499621,-0.6669847,3,0.16929047073926318,"{""type"":""MultiPoint"",""coordinates"":[]}"
4811,0.2543,0.1596,0.0374,0.0814,0.0686,0.3592,-0.52241653,-0.17211266,0.6797079,-0.632208,3,0.743486032966644,"{""type"":""MultiPoint"",""coordinates"":[]}"
4812,0.0362,0.0293,0.02275,0.0353,0.0338,0.047,-0.01833714,-0.15405528,0.18542035,-0.15026104,3,0.017046555755301007,"{""type"":""MultiPoint"",""coordinates"":[]}"
4813,0.2223,0.1169,0.0357,0.07015,0.0439,0.383,-0.520848,-0.27635223,0.79227847,-0.703094,3,0.7465206583970132,"{""type"":""MultiPoint"",""coordinates"":[]}"
4814,0.243,0.13605,0.05695,0.0889,0.0855,0.3354,-0.47179574,-0.16362746,0.59324396,-0.59082127,3,0.5591337041177759,"{""type"":""MultiPoint"",""coordinates"":[]}"
4815,0.24045,0.1376,0.036,0.07875,0.053,0.43080002,-0.5196879,-0.27567753,0.7805398,-0.7043503,3,0.3275643367905453,"{""type"":""MultiPoint"",""coordinates"":[]}"
4816,0.17345,0.0898,0.0372,0.06665,0.0463,0.2961,-0.43153706,-0.27427566,0.7190405,-0.63880527,3,0.657865674776851,"{""type"":""MultiPoint"",""coordinates"":[]}"
4817,0.18855,0.0928,0.02995,0.06195,0.04055,0.393,-0.51014906,-0.35962307,0.8070882,-0.72312796,3,0.25956221644821387,"{""type"":""MultiPoint"",""coordinates"":[]}"
4818,0.15005,0.10305,0.0328,0.047,0.0363,0.1234,-0.5090265,0.15454479,0.4755861,-0.402858,3,0.2781369598539253,"{""type"":""MultiPoint"",""coordinates"":[]}"
4819,0.1832,0.1144,0.061,0.0986,0.1056,0.2964,-0.31333756,-0.22505401,0.48062015,-0.5082586,3,0.06816267235232476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4820,0.06325,0.0344,0.02925,0.038000003,0.04265,0.04115,-0.22163533,0.128061,0.031865213,-0.068591,3,0.696165276096882,"{""type"":""MultiPoint"",""coordinates"":[]}"
4821,0.20230001,0.10285,0.0353,0.0634,0.04525,0.32025,-0.52479815,-0.22995815,0.74396455,-0.6767843,3,0.5914698551481371,"{""type"":""MultiPoint"",""coordinates"":[]}"
4822,0.1363,0.0707,0.0304,0.0636,0.0418,0.2728,-0.3715847,-0.3459283,0.735809,-0.6357878,3,0.17793782442463923,"{""type"":""MultiPoint"",""coordinates"":[]}"
4823,0.1272,0.0742,0.0209,0.0348,0.028,0.1108,-0.5797015,0.0799117,0.60528636,-0.5178082,3,0.7236722857460204,"{""type"":""MultiPoint"",""coordinates"":[]}"
4824,0.2689,0.1559,0.0414,0.0672,0.0642,0.3109,-0.6121176,-0.03511303,0.65095806,-0.6374375,3,0.06968872617901789,"{""type"":""MultiPoint"",""coordinates"":[]}"
4825,0.2436,0.1276,0.0407,0.0774,0.0578,0.4092,-0.53799725,-0.24837121,0.76914287,-0.70773214,3,0.4629436090776011,"{""type"":""MultiPoint"",""coordinates"":[]}"
4826,0.17655,0.0938,0.035,0.0683,0.04785,0.34600002,-0.43082514,-0.33146432,0.7556025,-0.66952777,3,0.40120728019010743,"{""type"":""MultiPoint"",""coordinates"":[]}"
4827,0.214,0.1153,0.0387,0.083,0.0528,0.4124,-0.45142058,-0.30751354,0.7705985,-0.66491723,3,0.34417646415418857,"{""type"":""MultiPoint"",""coordinates"":[]}"
4828,0.2116,0.1265,0.0418,0.07,0.0669,0.2759,-0.51166177,-0.11300542,0.60865355,-0.59888923,3,0.4675330215585983,"{""type"":""MultiPoint"",""coordinates"":[]}"
4829,0.2017,0.1024,0.035,0.0651,0.0503,0.2858,-0.5141818,-0.1734757,0.70495766,-0.6197363,3,0.9330158456245135,"{""type"":""MultiPoint"",""coordinates"":[]}"
4830,0.1967,0.0999,0.0266,0.0588,0.0402,0.3948,-0.53598773,-0.33555704,0.8175216,-0.74393874,3,0.5087685190466208,"{""type"":""MultiPoint"",""coordinates"":[]}"
4831,0.25239998,0.1465,0.042,0.073,0.05335,0.3808,-0.5545371,-0.20466644,0.7507329,-0.67576677,3,0.8475459228699347,"{""type"":""MultiPoint"",""coordinates"":[]}"
4832,0.16955,0.09315,0.0521,0.092199996,0.08485,0.2141,-0.3163754,-0.061980993,0.38847098,-0.38545334,3,0.7832032201460507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4833,0.2037,0.1175,0.0362,0.0686,0.0559,0.2567,-0.49877834,-0.09210806,0.64065474,-0.575466,3,0.4675190354019063,"{""type"":""MultiPoint"",""coordinates"":[]}"
4834,0.20515001,0.0981,0.0419,0.074149996,0.0599,0.361,-0.4705291,-0.27765486,0.71738577,-0.6478816,3,0.7197029248775613,"{""type"":""MultiPoint"",""coordinates"":[]}"
4835,0.2197,0.1211,0.036,0.0705,0.0538,0.3108,-0.5117438,-0.16363633,0.7145866,-0.62914324,3,0.6736872672102091,"{""type"":""MultiPoint"",""coordinates"":[]}"
4836,0.29565,0.2001,0.1105,0.1647,0.1822,0.4148,-0.28523487,-0.14886786,0.37060267,-0.405502,3,0.3241910803203337,"{""type"":""MultiPoint"",""coordinates"":[]}"
4837,0.1663,0.0832,0.0321,0.06195,0.04155,0.32915,-0.44941097,-0.32933006,0.77273935,-0.6835399,3,0.5009916234725006,"{""type"":""MultiPoint"",""coordinates"":[]}"
4838,0.0395,0.0232,0.044,0.0654,0.0576,0.0311,0.2516129,0.09143685,-0.29811996,0.3501144,3,0.058893813087443125,"{""type"":""MultiPoint"",""coordinates"":[]}"
4839,0.1472,0.0749,0.0402,0.0688,0.0508,0.3284,-0.3571048,-0.39679867,0.7393075,-0.6507042,3,0.937025880429387,"{""type"":""MultiPoint"",""coordinates"":[]}"
4840,0.2076,0.11735,0.0386,0.06795,0.0537,0.2931,-0.5090672,-0.16783401,0.68137294,-0.61973155,3,0.6073774819794134,"{""type"":""MultiPoint"",""coordinates"":[]}"
4841,0.0639,0.035,0.021,0.0362,0.035,0.0428,-0.27582294,0.14647886,0.10735587,-0.06527419,3,0.09317079849812371,"{""type"":""MultiPoint"",""coordinates"":[]}"
4842,0.1422,0.07395,0.02365,0.03765,0.0346,0.1436,-0.5835747,-0.01165033,0.6119735,-0.58419234,3,0.6333841824946052,"{""type"":""MultiPoint"",""coordinates"":[]}"
4843,0.13984999,0.0724,0.02875,0.0559,0.0413,0.23285,-0.42951313,-0.2315717,0.68809766,-0.5992022,3,0.8514668260784375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4844,0.206,0.1077,0.0322,0.0568,0.0466,0.3062,-0.5690902,-0.19376218,0.73333335,-0.6872928,3,0.15371486314225624,"{""type"":""MultiPoint"",""coordinates"":[]}"
4845,0.1893,0.0962,0.0308,0.0592,0.0433,0.3096,-0.5223141,-0.230444,0.7480315,-0.6718515,3,0.8876423508505144,"{""type"":""MultiPoint"",""coordinates"":[]}"
4846,0.0229,0.01655,0.0327,0.04455,0.0456,0.04705,0.31329548,-0.32526267,-0.01251214,0.008687179,3,0.34745188254378323,"{""type"":""MultiPoint"",""coordinates"":[]}"
4847,0.1713,0.0882,0.0333,0.0574,0.0438,0.3024,-0.5107692,-0.24016182,0.73770493,-0.6843157,3,0.8846722437364017,"{""type"":""MultiPoint"",""coordinates"":[]}"
4848,0.181,0.0848,0.0278,0.0597,0.0376,0.3636,-0.50442475,-0.33725634,0.8027248,-0.7244367,3,0.6918728240852109,"{""type"":""MultiPoint"",""coordinates"":[]}"
4849,0.03125,0.0203,0.0585,0.0847,0.07695,0.0482,0.48138905,-0.20759724,-0.23520887,0.26194516,3,0.9795688183119876,"{""type"":""MultiPoint"",""coordinates"":[]}"
4850,0.021049999,0.01805,0.01895,0.0334,0.02795,0.03175,0.2331312,-0.1988828,0.08957359,0.017503513,3,0.8172312296595314,"{""type"":""MultiPoint"",""coordinates"":[]}"
4851,0.2188,0.1222,0.0376,0.0606,0.0624,0.246,-0.5651855,-0.047254156,0.5854142,-0.6064935,3,0.2174752924165927,"{""type"":""MultiPoint"",""coordinates"":[]}"
4852,0.2515,0.1557,0.0378,0.0755,0.0571,0.3788,-0.5374269,-0.18832974,0.7420973,-0.66522783,3,0.6888246144070554,"{""type"":""MultiPoint"",""coordinates"":[]}"
4853,0.2238,0.1273,0.0488,0.0835,0.0786,0.3948,-0.46441945,-0.25964913,0.66758186,-0.6503189,3,0.188469263009866,"{""type"":""MultiPoint"",""coordinates"":[]}"
4854,0.0956,0.0558,0.0312,0.0554,0.0431,0.2353,-0.26256984,-0.40909094,0.68029135,-0.60958904,3,0.8047697407168135,"{""type"":""MultiPoint"",""coordinates"":[]}"
4855,0.19749999,0.11245,0.0584,0.08975,0.0824,0.37115002,-0.38511518,-0.30451068,0.62834287,-0.6088175,3,0.3869472398375994,"{""type"":""MultiPoint"",""coordinates"":[]}"
4856,0.14455,0.08265,0.0271,0.051799998,0.04015,0.2013,-0.48108715,-0.16292407,0.6636542,-0.5977641,3,0.49686456006437285,"{""type"":""MultiPoint"",""coordinates"":[]}"
4857,0.1605,0.0835,0.0283,0.0546,0.0386,0.2488,-0.48123515,-0.21497448,0.7272395,-0.628445,3,0.1939438760071669,"{""type"":""MultiPoint"",""coordinates"":[]}"
4858,0.1409,0.0763,0.0321,0.060850002,0.04385,0.23775,-0.40876248,-0.2676601,0.6836568,-0.5950796,3,0.27527598486651583,"{""type"":""MultiPoint"",""coordinates"":[]}"
4859,0.1047,0.0576,0.0367,0.0575,0.0472,0.0758,-0.27927926,0.1982851,0.1790393,-0.07289717,3,0.34677174962159685,"{""type"":""MultiPoint"",""coordinates"":[]}"
4860,0.2115,0.1225,0.038,0.0766,0.057,0.4124,-0.47018924,-0.30963054,0.7529943,-0.6862745,3,0.8129622333831026,"{""type"":""MultiPoint"",""coordinates"":[]}"
4861,0.2035,0.1077,0.035,0.0634,0.0571,0.2556,-0.5176974,-0.109831505,0.64008826,-0.5915493,3,0.7081082209810379,"{""type"":""MultiPoint"",""coordinates"":[]}"
4862,0.1954,0.1006,0.037,0.0662,0.0549,0.282,-0.49567178,-0.18010364,0.6678583,-0.6300426,3,0.2877175142169296,"{""type"":""MultiPoint"",""coordinates"":[]}"
4863,0.02,0.0162,0.0393,0.0578,0.0525,0.0317,0.46242037,-0.2397661,-0.218716,0.2814601,3,0.03952797332774094,"{""type"":""MultiPoint"",""coordinates"":[]}"
4864,0.1945,0.1015,0.0377,0.0648,0.0535,0.25695,-0.5082162,-0.11526161,0.64171225,-0.6030882,3,0.7557206317714062,"{""type"":""MultiPoint"",""coordinates"":[]}"
4865,0.2689,0.1534,0.036,0.0644,0.0558,0.3078,-0.6151364,-0.04394345,0.6879547,-0.6529449,3,0.47491911430075995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4866,0.22745,0.1238,0.0468,0.0886,0.06505,0.40420002,-0.46855834,-0.26249415,0.7254259,-0.64354235,3,0.016684159602544213,"{""type"":""MultiPoint"",""coordinates"":[]}"
4867,0.1523,0.0838,0.0327,0.0539,0.0425,0.229,-0.48368242,-0.19780506,0.6809816,-0.611351,3,0.22002068163677602,"{""type"":""MultiPoint"",""coordinates"":[]}"
4868,0.1976,0.10085,0.0337,0.061,0.0477,0.28985,-0.5303727,-0.19693784,0.7153389,-0.64621776,3,0.8729851268062111,"{""type"":""MultiPoint"",""coordinates"":[]}"
4869,0.18235001,0.0967,0.0322,0.05705,0.04645,0.26885,-0.5185368,-0.1927091,0.68931466,-0.6296647,3,0.6500242708353475,"{""type"":""MultiPoint"",""coordinates"":[]}"
4870,0.182,0.0905,0.0366,0.0643,0.0445,0.3379,-0.47719592,-0.29162765,0.75989586,-0.67927474,3,0.7870923268525392,"{""type"":""MultiPoint"",""coordinates"":[]}"
4871,0.20930001,0.1078,0.03815,0.070549995,0.0577,0.3042,-0.4926081,-0.18441623,0.6859026,-0.61441946,3,0.6948477576678683,"{""type"":""MultiPoint"",""coordinates"":[]}"
4872,0.1262,0.0653,0.0493,0.0814,0.073,0.1606,-0.21730769,-0.11592178,0.37403265,-0.32297626,3,0.745223675197599,"{""type"":""MultiPoint"",""coordinates"":[]}"
4873,0.0906,0.04945,0.0315,0.056450002,0.04265,0.2157,-0.25405428,-0.4106951,0.67576087,-0.60778236,3,0.5496144667110292,"{""type"":""MultiPoint"",""coordinates"":[]}"
4874,0.23195,0.1359,0.0523,0.08525,0.0885,0.35500002,-0.45561376,-0.19939758,0.5944755,-0.5896498,3,0.17131034895938524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4875,0.1827,0.0906,0.032,0.0604,0.0455,0.2863,-0.5003978,-0.22800258,0.7214886,-0.64236903,3,0.7056076900240594,"{""type"":""MultiPoint"",""coordinates"":[]}"
4876,0.1163,0.0742,0.0427,0.0732,0.0664,0.3024,-0.23342937,-0.4400343,0.63377666,-0.6033058,3,0.7888189865371313,"{""type"":""MultiPoint"",""coordinates"":[]}"
4877,0.21384999,0.1054,0.0385,0.071,0.05295,0.36119998,-0.497171,-0.2671019,0.74890214,-0.66184247,3,0.9675050971407981,"{""type"":""MultiPoint"",""coordinates"":[]}"
4878,0.2378,0.1364,0.0631,0.09995,0.0966,0.4346,-0.42155644,-0.27540183,0.629245,-0.62064356,3,0.7221626130319158,"{""type"":""MultiPoint"",""coordinates"":[]}"
4879,0.23269999,0.1225,0.04155,0.0799,0.05855,0.4168,-0.5010096,-0.26113638,0.7448405,-0.67036635,3,0.04170445588934246,"{""type"":""MultiPoint"",""coordinates"":[]}"
4880,0.162,0.0859,0.0342,0.0642,0.0476,0.31,-0.4511895,-0.32054904,0.7234042,-0.65694684,3,0.7367015345322877,"{""type"":""MultiPoint"",""coordinates"":[]}"
4881,0.1649,0.0882,0.0331,0.0606,0.046,0.2844,-0.4679294,-0.26407287,0.7148025,-0.65144765,3,0.022413978768711873,"{""type"":""MultiPoint"",""coordinates"":[]}"
4882,0.0383,0.0234,0.048,0.0728,0.0662,0.1054,0.2939068,-0.4201619,0.19356835,-0.18898621,3,0.6366168674805086,"{""type"":""MultiPoint"",""coordinates"":[]}"
4883,0.1994,0.1037,0.0378,0.064,0.0448,0.3468,-0.5192523,-0.2710508,0.7711395,-0.6939759,3,0.7728203635529969,"{""type"":""MultiPoint"",""coordinates"":[]}"
4884,0.2134,0.1041,0.0338,0.0662,0.0489,0.358,-0.5286195,-0.2528434,0.74226326,-0.6828358,3,0.45391773622967657,"{""type"":""MultiPoint"",""coordinates"":[]}"
4885,0.1835,0.098,0.0369,0.0646,0.0539,0.2622,-0.47035572,-0.16666672,0.6499055,-0.59566784,3,0.7742279815469765,"{""type"":""MultiPoint"",""coordinates"":[]}"
4886,0.0829,0.04665,0.03595,0.059150003,0.0485,0.1655,-0.15341593,-0.33101588,0.5312447,-0.44715863,3,0.319614047042316,"{""type"":""MultiPoint"",""coordinates"":[]}"
4887,0.02375,0.0176,0.0246,0.041550003,0.03025,0.06375,0.2738067,-0.40910408,0.36607546,-0.22691749,3,0.5072047933401478,"{""type"":""MultiPoint"",""coordinates"":[]}"
4888,0.0944,0.0599,0.0256,0.0406,0.0314,0.1615,-0.37759998,-0.29899397,0.6684366,-0.600836,3,0.7082587589215718,"{""type"":""MultiPoint"",""coordinates"":[]}"
4889,0.1888,0.0955,0.0394,0.0696,0.0574,0.3062,-0.45516977,-0.23274997,0.684442,-0.6108461,3,0.6167154776374162,"{""type"":""MultiPoint"",""coordinates"":[]}"
4890,0.2008,0.1012,0.0304,0.0624,0.0416,0.3408,-0.5227862,-0.25196704,0.77802753,-0.6855469,3,0.46366816448051584,"{""type"":""MultiPoint"",""coordinates"":[]}"
4891,0.3605,0.2349,0.1026,0.1386,0.165,0.3676,-0.44191617,-0.026926132,0.38086304,-0.45282272,3,0.36460712784508975,"{""type"":""MultiPoint"",""coordinates"":[]}"
4892,0.15955001,0.08255,0.0258,0.045450002,0.0377,0.19055,-0.55154705,-0.08164541,0.6653619,-0.60351723,3,0.7701161596563879,"{""type"":""MultiPoint"",""coordinates"":[]}"
4893,0.1891,0.119,0.0612,0.0882,0.1026,0.2762,-0.3536214,-0.17231694,0.43361676,-0.48400202,3,0.05829550907017722,"{""type"":""MultiPoint"",""coordinates"":[]}"
4894,0.105299994,0.05435,0.0323,0.0498,0.0441,0.1012,-0.36416507,0.018139446,0.39427403,-0.33498237,3,0.14250008722577312,"{""type"":""MultiPoint"",""coordinates"":[]}"
4895,0.1678,0.0887,0.0374,0.0648,0.0477,0.3196,-0.44585449,-0.3032901,0.7330654,-0.66735965,3,0.46951282647146986,"{""type"":""MultiPoint"",""coordinates"":[]}"
4896,0.0506,0.0276,0.0304,0.0465,0.0433,0.0636,-0.024291495,-0.11854106,0.1752361,-0.15363885,3,0.29107577792277395,"{""type"":""MultiPoint"",""coordinates"":[]}"
4897,0.19534999,0.09865,0.03595,0.06645,0.04415,0.34355,-0.49343094,-0.27771214,0.77987736,-0.67853683,3,0.06562365667471415,"{""type"":""MultiPoint"",""coordinates"":[]}"
4898,0.1518,0.0798,0.0342,0.0604,0.0474,0.2938,-0.440317,-0.3117723,0.7051569,-0.6551724,3,0.7989637607357809,"{""type"":""MultiPoint"",""coordinates"":[]}"
